Reg,RegNum,Scientific Name,Species Common Name,Sex,Collection Locality,Date Collected,Collector,Specimen Notes,Notes,Specimen Form,Specimen Part,Current Location,Age,Stage,Total Length,Hindfoot Length,Ear Length,Unit,Weight,Unit of Weight
C,21316,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",11/11/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,350,,,mm,215,grams
C,21306,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",11/11/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,310,,,mm,132,grams
C,21305,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",11/11/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,320,,,mm,164,grams
C,21307,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",11/11/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,330,,,mm,176,grams
C,21304,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",11/11/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,350,,,mm,165,grams
C,21302,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",10/11/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,355,,,mm,262,grams
C,21311,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",11/11/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,320,,,mm,143,grams
C,21300,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",10/11/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,300,,,mm,150,grams
C,21249,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Noojee (37 54 S, 146 00 E)",02/10/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,355,,,mm,145,grams
C,21250,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Noojee (37 54 S, 146 00 E)",02/10/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,310,,,mm,97,grams
C,21257,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Mt Macedon (37 24 S, 144 35 E)",23/10/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,295,,,mm,113,grams
C,21258,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Mt Macedon (37 24 S, 144 35 E)",24/10/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,315,,,mm,107,grams
C,21260,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Mt Macedon (37 24 S, 144 35 E)",24/10/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,280,,,mm,93,grams
C,21263,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Noojee (37 54 S, 146 00 E)",27/05/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,333,,,mm,170,grams
C,21278,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Olsens Bridge (38 29 S, 146 19 E)",09/09/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,310,,,mm,124,grams
C,21268,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Noojee (37 54 S, 146 00 E)",27/05/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,326,,,mm,132,grams
C,21280,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Olsens Bridge (38 29 S, 146 19 E)",09/09/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,295,,,mm,109,grams
C,21266,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Noojee (37 54 S, 146 00 E)",27/05/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,295,,,mm,110,grams
C,21264,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Noojee (37 54 S, 146 00 E)",27/05/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,310,,,mm,121,grams
C,21271,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Noojee (37 54 S, 146 00 E)",25/05/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,303,,,mm,164,grams
C,21274,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Noojee (37 54 S, 146 00 E)",29/05/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,290,,,mm,112,grams
C,21273,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Noojee (37 54 S, 146 00 E)",29/05/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,313,,,mm,154,grams
C,20723,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",07/08/1963,Fisheries and Wildlife,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239710) -  Drawer (L1089050),,,298,31.5,23,mm,98,grams
C,21310,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",11/11/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,345,,,mm,104,grams
C,21276,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Noojee (37 54 S, 146 00 E)",29/05/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,297,,,mm,136,grams
C,21270,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Noojee (37 54 S, 146 00 E)",27/05/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,338,,,mm,164,grams
C,21267,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Noojee (37 54 S, 146 00 E)",27/05/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,320,,,mm,160,grams
C,21275,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Noojee (37 54 S, 146 00 E)",29/05/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,239,,,mm,228,grams
C,21299,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",10/11/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,305,,,mm,161,grams
C,21253,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Mt Macedon (37 24 S, 144 35 E)",21/10/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,310,,,mm,104,grams
C,21277,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Noojee (37 54 S, 146 00 E)",29/05/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,297,,,mm,145,grams
C,21367,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",23/11/1960,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,352,32.5,24.5,mm,150,grams
C,21362,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",10/11/1960,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,331,33,24,mm,120,grams
C,21254,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Mt Macedon (37 24 S, 144 35 E)",22/10/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,315,,,mm,119,grams
C,21251,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Mt Macedon (37 24 S, 144 35 E)",22/10/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,349,,,mm,119,grams
C,21252,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Mt Macedon (37 24 S, 144 35 E)",22/10/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,345,,,mm,168,grams
C,21262,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Mt Macedon (37 24 S, 144 35 E)",24/10/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,305,,,mm,103,grams
C,21265,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Noojee (37 54 S, 146 00 E)",27/05/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,355,,,mm,180,grams
C,21259,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Mt Macedon (37 24 S, 144 35 E)",24/10/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,330,,,mm,138,grams
C,21256,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Mt Macedon (37 24 S, 144 35 E)",23/10/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,300,,,mm,107,grams
C,21360,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",08/11/1960,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,335,35,24,mm,136,grams
C,21355,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Mallacoota (37 34 S, 149 45 E)",/09/1960,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,293,33,23,mm,140,grams
C,21272,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Noojee (37 54 S, 146 00 E)",29/05/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,297,,,mm,137,grams
C,21279,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Olsens Bridge (38 29 S, 146 19 E)",09/09/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,310,,,mm,104,grams
C,21269,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Noojee (37 54 S, 146 00 E)",27/05/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,205,,,mm,172,grams
C,21261,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Mt Macedon (37 24 S, 144 35 E)",24/10/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,310,,,mm,109,grams
C,21384,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Noojee (37 54 S, 146 00 E)",02/10/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,310,,,mm,148,grams
C,21363,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",11/11/1960,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,340,34,21,mm,190,grams
C,21365,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",11/11/1960,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,241,30,19,mm,62,grams
C,21369,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",25/11/1960,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,342,31.5,24,mm,187,grams
C,21368,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",24/11/1960,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,307,32,22.5,mm,119,grams
C,21373,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Noojee (37 54 S, 146 00 E)",30/09/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,345,,,mm,140,grams
C,21247,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Noojee (37 54 S, 146 00 E)",02/10/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,340,,,mm,160,grams
C,21364,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",11/11/1960,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,336,33.5,25,mm,181,grams
C,20770,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",12/07/1963,Fisheries and Wildlife,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239710) -  Drawer (L1089050),,,291,32.5,20,mm,91,grams
C,21366,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",23/11/1960,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,351,32.5,22.5,mm,160,grams
C,21379,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Noojee (37 54 S, 146 00 E)",01/10/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,360,,,mm,97,grams
C,21386,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Noojee (37 54 S, 146 00 E)",02/10/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,325,,,mm,109,grams
C,21357,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Mallacoota (37 34 S, 149 45 E)",/09/1960,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,312,30.5,23,mm,110,grams
C,21359,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",08/11/1960,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,335,32,21,mm,175,grams
C,21353,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Mallacoota (37 34 S, 149 45 E)",/09/1960,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,307,30.5,23,mm,133,grams
C,21385,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Noojee (37 54 S, 146 00 E)",02/10/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,275,,,mm,72,grams
C,21354,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Mallacoota (37 34 S, 149 45 E)",/09/1960,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,313,32,23,mm,134,grams
C,21356,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Mallacoota (37 34 S, 149 45 E)",/09/1960,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,311,30.5,24,mm,143,grams
C,21358,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Mallacoota (37 34 S, 149 45 E)",/09/1960,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,345,33,22,mm,138,grams
C,21377,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Noojee (37 54 S, 146 00 E)",01/10/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,325,,,mm,127,grams
C,21361,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",10/11/1960,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,352,33.5,24.5,mm,225,grams
C,21245,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Mt Macedon (37 24 S, 144 35 E)",20/10/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,335,,,mm,166,grams
C,21246,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Mt Macedon (37 24 S, 144 35 E)",20/10/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,315,,,mm,147,grams
C,21371,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Olsens Bridge (38 29 S, 146 19 E)",11/09/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,335,,,mm,170,grams
C,21388,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Noojee (37 54 S, 146 00 E)",02/10/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,,,,mm,,grams
C,21387,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Noojee (37 54 S, 146 00 E)",02/10/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,,,,mm,,grams
C,21374,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Noojee (37 54 S, 146 00 E)",30/09/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,365,,,mm,131,grams
C,21376,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Noojee (37 54 S, 146 00 E)",30/09/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,355,,,mm,157,grams
C,21375,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Noojee (37 54 S, 146 00 E)",30/09/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,315,,,mm,75,grams
C,21328,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Olsens Bridge (38 29 S, 146 19 E)",10/09/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,325,,,mm,112,grams
C,21380,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Noojee (37 54 S, 146 00 E)",01/10/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,335,,,mm,140,grams
C,21382,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Noojee (37 54 S, 146 00 E)",02/10/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,325,,,mm,130,grams
C,21378,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Noojee (37 54 S, 146 00 E)",01/10/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,315,,,mm,130,grams
C,21383,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Noojee (37 54 S, 146 00 E)",02/10/1959,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089055),,,355,,,mm,145,grams
